,Object1,Object2,Relatedness
9877,salt_shaker,house_plant,-1.0
9878,salt_shaker,kettle,-1.0
9879,salt_shaker,key_chain,-1.0
9880,salt_shaker,knife,-1.0
9881,salt_shaker,ladle,-1.0
9882,salt_shaker,laptop,-1.0
9883,salt_shaker,laundry_hamper,-1.0
9884,salt_shaker,lettuce,-1.0
9885,salt_shaker,light_switch,-1.0
9886,salt_shaker,microwave,-1.0
9887,salt_shaker,mirror,-1.0
9888,salt_shaker,mug,-1.0
9889,salt_shaker,newspaper,-1.0
9890,salt_shaker,ottoman,-1.0
9891,salt_shaker,painting,-1.0
9892,salt_shaker,pan,-1.0
9893,salt_shaker,paper_towel_roll,-1.0
9894,salt_shaker,pen,-1.0
9895,salt_shaker,pencil,-1.0
9896,salt_shaker,pepper_shaker,-1.0
9897,salt_shaker,pillow,-1.0
9898,salt_shaker,plate,-1.0
9899,salt_shaker,plunger,-1.0
9900,salt_shaker,poster,-1.0
9901,salt_shaker,pot,-1.0
9902,salt_shaker,potato,-1.0
9903,salt_shaker,remote_control,-1.0
9904,salt_shaker,room_decor,-1.0
9905,salt_shaker,safe,-1.0
9906,salt_shaker,salt_shaker,-1.0
9907,salt_shaker,scrub_brush,-1.0
9908,salt_shaker,shelf,-1.0
9909,salt_shaker,shelving_unit,-1.0
9910,salt_shaker,shower_curtain,-1.0
9911,salt_shaker,shower_door,-1.0
9912,salt_shaker,shower_glass,-1.0
9913,salt_shaker,shower_head,-1.0
9914,salt_shaker,side_table,-1.0
9915,salt_shaker,sink,-1.0
9916,salt_shaker,sink_basin,-1.0
9917,salt_shaker,soap_bar,-1.0
9918,salt_shaker,soap_bottle,-1.0
9919,salt_shaker,soap_bottle,-1.0
9920,salt_shaker,sofa,-1.0
9921,salt_shaker,spatula,-1.0
9922,salt_shaker,spoon,-1.0
9923,salt_shaker,spray_bottle,-1.0
9924,salt_shaker,statue,-1.0
9925,salt_shaker,stool,-1.0
9926,salt_shaker,stove_burner,-1.0
9927,salt_shaker,stove_knob,-1.0
9928,salt_shaker,table_top_decor,-1.0
9929,salt_shaker,target_circle,-1.0
9930,salt_shaker,teddy_bear,-1.0
9931,salt_shaker,television,-1.0
9932,salt_shaker,tennis_racket,-1.0
9933,salt_shaker,tissue_box,-1.0
9934,salt_shaker,toaster,-1.0
9935,salt_shaker,toilet,-1.0
9936,salt_shaker,toilet_paper,-1.0
9937,salt_shaker,toilet_paper_hanger,-1.0
9938,salt_shaker,tomato,-1.0
9939,salt_shaker,towel,-1.0
9940,salt_shaker,towel_holder,-1.0
9941,salt_shaker,tv_stand,-1.0
9942,salt_shaker,vacuum_cleaner,-1.0
9943,salt_shaker,vase,-1.0
9944,salt_shaker,watch,-1.0
9945,salt_shaker,watering_can,-1.0
9946,salt_shaker,window,-1.0
9947,salt_shaker,wine_bottle,-1.0
9948,salt_shaker,oven,-1.0
9949,salt_shaker,tooth_brush,-1.0
9950,salt_shaker,hair_drier,-1.0
9951,salt_shaker,keyboard,-1.0
9952,salt_shaker,scissors,-1.0
9953,salt_shaker,mouse,-1.0
9954,scrub_brush,alarm_clock,-1.0
9955,scrub_brush,aluminum_foil,-1.0
9956,scrub_brush,apple,-1.0
9957,scrub_brush,arm_chair,-1.0
9958,scrub_brush,baseball_bat,-1.0
9959,scrub_brush,basketball_bat,-1.0
9960,scrub_brush,bathtub,-1.0
9961,scrub_brush,bathtub_basin,-1.0
9962,scrub_brush,bed,-1.0
9963,scrub_brush,blinds,-1.0
9964,scrub_brush,book,-1.0
9965,scrub_brush,boots,-1.0
9966,scrub_brush,bottle,-1.0
9967,scrub_brush,bowl,-1.0
9968,scrub_brush,box,-1.0
9969,scrub_brush,bread,-1.0
9970,scrub_brush,butter_knife,-1.0
9971,scrub_brush,cabinet,-1.0
9972,scrub_brush,cabinet,-1.0
9973,scrub_brush,candle,-1.0
9974,scrub_brush,cd,-1.0
9975,scrub_brush,cell_phone,-1.0
9976,scrub_brush,chair,-1.0
9977,scrub_brush,cloth,-1.0
9978,scrub_brush,coffee_machine,-1.0
9979,scrub_brush,coffee_table,-1.0
9980,scrub_brush,counter_top,-1.0
9981,scrub_brush,credit_card,-1.0
9982,scrub_brush,cup,-1.0
9983,scrub_brush,curtains,-1.0
9984,scrub_brush,desk,-1.0
9985,scrub_brush,desk_lamp,-1.0
9986,scrub_brush,desktop,-1.0
9987,scrub_brush,dining_table,-1.0
9988,scrub_brush,dish_sponge,-1.0
9989,scrub_brush,dog_bed,-1.0
9990,scrub_brush,drawer,-1.0
9991,scrub_brush,dresser,-1.0
9992,scrub_brush,dumbbell,-1.0
9993,scrub_brush,egg,-1.0
9994,scrub_brush,faucet,-1.0
9995,scrub_brush,floor,-1.0
9996,scrub_brush,floor_lamp,-1.0
9997,scrub_brush,foot_stool,-1.0
9998,scrub_brush,fork,-1.0
9999,scrub_brush,fridge,-1.0
10000,scrub_brush,garbage_bag,-1.0
10001,scrub_brush,hand_towel,-1.0
10002,scrub_brush,hand_towel_holder,-1.0
10003,scrub_brush,house_plant,-1.0
10004,scrub_brush,kettle,-1.0
10005,scrub_brush,key_chain,-1.0
10006,scrub_brush,knife,-1.0
10007,scrub_brush,ladle,-1.0
10008,scrub_brush,laptop,-1.0
10009,scrub_brush,laundry_hamper,-1.0
10010,scrub_brush,lettuce,-1.0
10011,scrub_brush,light_switch,-1.0
10012,scrub_brush,microwave,-1.0
10013,scrub_brush,mirror,-1.0
10014,scrub_brush,mug,-1.0
10015,scrub_brush,newspaper,-1.0
10016,scrub_brush,ottoman,-1.0
10017,scrub_brush,painting,-1.0
10018,scrub_brush,pan,-1.0
10019,scrub_brush,paper_towel_roll,-1.0
10020,scrub_brush,pen,-1.0
10021,scrub_brush,pencil,-1.0
10022,scrub_brush,pepper_shaker,-1.0
10023,scrub_brush,pillow,-1.0
10024,scrub_brush,plate,-1.0
10025,scrub_brush,plunger,-1.0
10026,scrub_brush,poster,-1.0
10027,scrub_brush,pot,-1.0
10028,scrub_brush,potato,-1.0
10029,scrub_brush,remote_control,-1.0
10030,scrub_brush,room_decor,-1.0
10031,scrub_brush,safe,-1.0
10032,scrub_brush,salt_shaker,-1.0
10033,scrub_brush,scrub_brush,-1.0
10034,scrub_brush,shelf,-1.0
10035,scrub_brush,shelving_unit,-1.0
10036,scrub_brush,shower_curtain,-1.0
10037,scrub_brush,shower_door,-1.0
10038,scrub_brush,shower_glass,-1.0
10039,scrub_brush,shower_head,-1.0
10040,scrub_brush,side_table,-1.0
10041,scrub_brush,sink,-1.0
10042,scrub_brush,sink_basin,-1.0
10043,scrub_brush,soap_bar,-1.0
10044,scrub_brush,soap_bottle,-1.0
10045,scrub_brush,soap_bottle,-1.0
10046,scrub_brush,sofa,-1.0
10047,scrub_brush,spatula,-1.0
10048,scrub_brush,spoon,-1.0
10049,scrub_brush,spray_bottle,-1.0
10050,scrub_brush,statue,-1.0
10051,scrub_brush,stool,-1.0
10052,scrub_brush,stove_burner,-1.0
10053,scrub_brush,stove_knob,-1.0
10054,scrub_brush,table_top_decor,-1.0
10055,scrub_brush,target_circle,-1.0
10056,scrub_brush,teddy_bear,-1.0
10057,scrub_brush,television,-1.0
10058,scrub_brush,tennis_racket,-1.0
10059,scrub_brush,tissue_box,-1.0
10060,scrub_brush,toaster,-1.0
10061,scrub_brush,toilet,-1.0
10062,scrub_brush,toilet_paper,-1.0
10063,scrub_brush,toilet_paper_hanger,-1.0
10064,scrub_brush,tomato,-1.0
10065,scrub_brush,towel,-1.0
10066,scrub_brush,towel_holder,-1.0
10067,scrub_brush,tv_stand,-1.0
10068,scrub_brush,vacuum_cleaner,-1.0
10069,scrub_brush,vase,-1.0
10070,scrub_brush,watch,-1.0
10071,scrub_brush,watering_can,-1.0
10072,scrub_brush,window,-1.0
10073,scrub_brush,wine_bottle,-1.0
10074,scrub_brush,oven,-1.0
10075,scrub_brush,tooth_brush,-1.0
10076,scrub_brush,hair_drier,-1.0
10077,scrub_brush,keyboard,-1.0
10078,scrub_brush,scissors,-1.0
10079,scrub_brush,mouse,-1.0
10080,shelf,alarm_clock,-1.0
10081,shelf,aluminum_foil,-1.0
10082,shelf,apple,-1.0
10083,shelf,arm_chair,-1.0
10084,shelf,baseball_bat,-1.0
10085,shelf,basketball_bat,-1.0
10086,shelf,bathtub,-1.0
10087,shelf,bathtub_basin,-1.0
10088,shelf,bed,-1.0
10089,shelf,blinds,-1.0
10090,shelf,book,-1.0
10091,shelf,boots,-1.0
10092,shelf,bottle,-1.0
10093,shelf,bowl,-1.0
10094,shelf,box,-1.0
10095,shelf,bread,-1.0
10096,shelf,butter_knife,-1.0
10097,shelf,cabinet,-1.0
10098,shelf,cabinet,-1.0
10099,shelf,candle,-1.0
10100,shelf,cd,-1.0
10101,shelf,cell_phone,-1.0
10102,shelf,chair,-1.0
10103,shelf,cloth,-1.0
10104,shelf,coffee_machine,-1.0
10105,shelf,coffee_table,-1.0
10106,shelf,counter_top,-1.0
10107,shelf,credit_card,-1.0
10108,shelf,cup,-1.0
10109,shelf,curtains,-1.0
10110,shelf,desk,-1.0
10111,shelf,desk_lamp,-1.0
10112,shelf,desktop,-1.0
10113,shelf,dining_table,0.119
10114,shelf,dish_sponge,0.151
10115,shelf,dog_bed,0.051
10116,shelf,drawer,0.533
10117,shelf,dresser,0.454
10118,shelf,dumbbell,0.088
10119,shelf,egg,0.094
10120,shelf,faucet,0.105
10121,shelf,floor,0.21
10122,shelf,floor_lamp,0.044
10123,shelf,foot_stool,0.278
10124,shelf,fork,0.037
10125,shelf,fridge,0.405
10126,shelf,garbage_bag,0.088
10127,shelf,hand_towel,0.007
10128,shelf,hand_towel_holder,0.007
10129,shelf,house_plant,-0.044
10130,shelf,kettle,0.105
10131,shelf,key_chain,0.052
10132,shelf,knife,-0.018
10133,shelf,ladle,0.052
10134,shelf,laptop,-0.03
10135,shelf,laundry_hamper,0.165
10136,shelf,lettuce,0.037
10137,shelf,light_switch,0.021
10138,shelf,microwave,0.156
10139,shelf,mirror,0.128
10140,shelf,mug,0.104
10141,shelf,newspaper,-0.026
10142,shelf,ottoman,0.139
10143,shelf,painting,0.017
10144,shelf,pan,0.076
10145,shelf,paper_towel_roll,0.423
10146,shelf,pen,-0.016
10147,shelf,pencil,-0.023
10148,shelf,pepper_shaker,0.164
10149,shelf,pillow,0.083
10150,shelf,plate,0.162
10151,shelf,plunger,-0.008
10152,shelf,poster,0.127
10153,shelf,pot,0.072
10154,shelf,potato,-0.062
10155,shelf,remote_control,0.076
10156,shelf,room_decor,0.038
10157,shelf,safe,0.044
10158,shelf,salt_shaker,0.206
10159,shelf,scrub_brush,0.012
10160,shelf,shelf,1.0
10161,shelf,shelving_unit,0.705
10162,shelf,shower_curtain,0.137
10163,shelf,shower_door,0.08
10164,shelf,shower_glass,-0.001
10165,shelf,shower_head,0.08
10166,shelf,side_table,0.196
10167,shelf,sink,0.179
10168,shelf,sink_basin,0.089
10169,shelf,soap_bar,0.196
10170,shelf,soap_bottle,0.196
10171,shelf,soap_bottle,0.196
10172,shelf,sofa,0.237
10173,shelf,spatula,0.078
10174,shelf,spoon,-1.0
10175,shelf,spray_bottle,-1.0
10176,shelf,statue,-1.0
10177,shelf,stool,-1.0
10178,shelf,stove_burner,-1.0
10179,shelf,stove_knob,-1.0
10180,shelf,table_top_decor,-1.0
10181,shelf,target_circle,-1.0
10182,shelf,teddy_bear,-1.0
10183,shelf,television,-1.0
10184,shelf,tennis_racket,-1.0
10185,shelf,tissue_box,-1.0
10186,shelf,toaster,-1.0
10187,shelf,toilet,-1.0
10188,shelf,toilet_paper,-1.0
10189,shelf,toilet_paper_hanger,-1.0
10190,shelf,tomato,-1.0
10191,shelf,towel,-1.0
10192,shelf,towel_holder,-1.0
10193,shelf,tv_stand,-1.0
10194,shelf,vacuum_cleaner,-1.0
10195,shelf,vase,-1.0
10196,shelf,watch,-1.0
10197,shelf,watering_can,-1.0
10198,shelf,window,-1.0
10199,shelf,wine_bottle,-1.0
10200,shelf,oven,-1.0
10201,shelf,tooth_brush,-1.0
10202,shelf,hair_drier,-1.0
10203,shelf,keyboard,-1.0
10204,shelf,scissors,-1.0
10205,shelf,mouse,-1.0
10206,shelving_unit,alarm_clock,-1.0
10207,shelving_unit,aluminum_foil,-1.0
10208,shelving_unit,apple,-1.0
10209,shelving_unit,arm_chair,-1.0
10210,shelving_unit,baseball_bat,-1.0
10211,shelving_unit,basketball_bat,-1.0
10212,shelving_unit,bathtub,-1.0
10213,shelving_unit,bathtub_basin,-1.0
10214,shelving_unit,bed,-1.0
10215,shelving_unit,blinds,-1.0
10216,shelving_unit,book,-1.0
10217,shelving_unit,boots,-1.0
10218,shelving_unit,bottle,-1.0
10219,shelving_unit,bowl,-1.0
10220,shelving_unit,box,-1.0
10221,shelving_unit,bread,-1.0
10222,shelving_unit,butter_knife,-1.0
10223,shelving_unit,cabinet,-1.0
10224,shelving_unit,cabinet,-1.0
10225,shelving_unit,candle,-1.0
10226,shelving_unit,cd,-1.0
10227,shelving_unit,cell_phone,-1.0
10228,shelving_unit,chair,-1.0
10229,shelving_unit,cloth,-1.0
10230,shelving_unit,coffee_machine,-1.0
10231,shelving_unit,coffee_table,-1.0
10232,shelving_unit,counter_top,-1.0
10233,shelving_unit,credit_card,-1.0
10234,shelving_unit,cup,-1.0
10235,shelving_unit,curtains,-1.0
10236,shelving_unit,desk,-1.0
10237,shelving_unit,desk_lamp,-1.0
10238,shelving_unit,desktop,-1.0
10239,shelving_unit,dining_table,-1.0
10240,shelving_unit,dish_sponge,-1.0
10241,shelving_unit,dog_bed,-1.0
10242,shelving_unit,drawer,-1.0
10243,shelving_unit,dresser,-1.0
10244,shelving_unit,dumbbell,-1.0
10245,shelving_unit,egg,-1.0
10246,shelving_unit,faucet,-1.0
10247,shelving_unit,floor,-1.0
10248,shelving_unit,floor_lamp,-1.0
10249,shelving_unit,foot_stool,-1.0
10250,shelving_unit,fork,-1.0
10251,shelving_unit,fridge,-1.0
10252,shelving_unit,garbage_bag,-1.0
10253,shelving_unit,hand_towel,-1.0
10254,shelving_unit,hand_towel_holder,-1.0
10255,shelving_unit,house_plant,-1.0
10256,shelving_unit,kettle,-1.0
10257,shelving_unit,key_chain,-1.0
10258,shelving_unit,knife,-1.0
10259,shelving_unit,ladle,-1.0
10260,shelving_unit,laptop,-1.0
10261,shelving_unit,laundry_hamper,-1.0
10262,shelving_unit,lettuce,-1.0
10263,shelving_unit,light_switch,-1.0
10264,shelving_unit,microwave,-1.0
10265,shelving_unit,mirror,-1.0
10266,shelving_unit,mug,-1.0
10267,shelving_unit,newspaper,-1.0
10268,shelving_unit,ottoman,-1.0
10269,shelving_unit,painting,-1.0
10270,shelving_unit,pan,-1.0
10271,shelving_unit,paper_towel_roll,-1.0
10272,shelving_unit,pen,-1.0
10273,shelving_unit,pencil,-1.0
10274,shelving_unit,pepper_shaker,-1.0
10275,shelving_unit,pillow,-1.0
10276,shelving_unit,plate,-1.0
10277,shelving_unit,plunger,-1.0
10278,shelving_unit,poster,-1.0
10279,shelving_unit,pot,-1.0
10280,shelving_unit,potato,-1.0
10281,shelving_unit,remote_control,-1.0
10282,shelving_unit,room_decor,-1.0
10283,shelving_unit,safe,-1.0
10284,shelving_unit,salt_shaker,-1.0
10285,shelving_unit,scrub_brush,-1.0
10286,shelving_unit,shelf,-1.0
10287,shelving_unit,shelving_unit,-1.0
10288,shelving_unit,shower_curtain,-1.0
10289,shelving_unit,shower_door,-1.0
10290,shelving_unit,shower_glass,-1.0
10291,shelving_unit,shower_head,-1.0
10292,shelving_unit,side_table,-1.0
10293,shelving_unit,sink,-1.0
10294,shelving_unit,sink_basin,-1.0
10295,shelving_unit,soap_bar,-1.0
10296,shelving_unit,soap_bottle,-1.0
10297,shelving_unit,soap_bottle,-1.0
10298,shelving_unit,sofa,-1.0
10299,shelving_unit,spatula,-1.0
10300,shelving_unit,spoon,-1.0
10301,shelving_unit,spray_bottle,-1.0
10302,shelving_unit,statue,-1.0
10303,shelving_unit,stool,-1.0
10304,shelving_unit,stove_burner,-1.0
10305,shelving_unit,stove_knob,-1.0
10306,shelving_unit,table_top_decor,-1.0
10307,shelving_unit,target_circle,-1.0
10308,shelving_unit,teddy_bear,-1.0
10309,shelving_unit,television,-1.0
10310,shelving_unit,tennis_racket,-1.0
10311,shelving_unit,tissue_box,-1.0
10312,shelving_unit,toaster,-1.0
10313,shelving_unit,toilet,-1.0
10314,shelving_unit,toilet_paper,-1.0
10315,shelving_unit,toilet_paper_hanger,-1.0
10316,shelving_unit,tomato,-1.0
10317,shelving_unit,towel,-1.0
10318,shelving_unit,towel_holder,-1.0
10319,shelving_unit,tv_stand,-1.0
10320,shelving_unit,vacuum_cleaner,-1.0
10321,shelving_unit,vase,-1.0
10322,shelving_unit,watch,-1.0
10323,shelving_unit,watering_can,-1.0
10324,shelving_unit,window,-1.0
10325,shelving_unit,wine_bottle,-1.0
10326,shelving_unit,oven,-1.0
10327,shelving_unit,tooth_brush,-1.0
10328,shelving_unit,hair_drier,-1.0
10329,shelving_unit,keyboard,-1.0
10330,shelving_unit,scissors,-1.0
10331,shelving_unit,mouse,-1.0
10332,shower_curtain,alarm_clock,-1.0
10333,shower_curtain,aluminum_foil,-1.0
10334,shower_curtain,apple,-1.0
10335,shower_curtain,arm_chair,-1.0
10336,shower_curtain,baseball_bat,-1.0
10337,shower_curtain,basketball_bat,-1.0
10338,shower_curtain,bathtub,-1.0
10339,shower_curtain,bathtub_basin,-1.0
10340,shower_curtain,bed,-1.0
10341,shower_curtain,blinds,-1.0
10342,shower_curtain,book,-1.0
10343,shower_curtain,boots,-1.0
10344,shower_curtain,bottle,-1.0
10345,shower_curtain,bowl,-1.0
10346,shower_curtain,box,-1.0
10347,shower_curtain,bread,-1.0
10348,shower_curtain,butter_knife,-1.0
10349,shower_curtain,cabinet,-1.0
10350,shower_curtain,cabinet,-1.0
10351,shower_curtain,candle,-1.0
10352,shower_curtain,cd,-1.0
10353,shower_curtain,cell_phone,-1.0
10354,shower_curtain,chair,-1.0
10355,shower_curtain,cloth,-1.0
10356,shower_curtain,coffee_machine,-1.0
10357,shower_curtain,coffee_table,-1.0
10358,shower_curtain,counter_top,-1.0
10359,shower_curtain,credit_card,-1.0
10360,shower_curtain,cup,-1.0
10361,shower_curtain,curtains,-1.0
10362,shower_curtain,desk,-1.0
10363,shower_curtain,desk_lamp,-1.0
10364,shower_curtain,desktop,-1.0
10365,shower_curtain,dining_table,-1.0
10366,shower_curtain,dish_sponge,-1.0
10367,shower_curtain,dog_bed,-1.0
10368,shower_curtain,drawer,-1.0
10369,shower_curtain,dresser,-1.0
10370,shower_curtain,dumbbell,-1.0
10371,shower_curtain,egg,-1.0
10372,shower_curtain,faucet,-1.0
10373,shower_curtain,floor,-1.0
10374,shower_curtain,floor_lamp,-1.0
10375,shower_curtain,foot_stool,-1.0
10376,shower_curtain,fork,-1.0
10377,shower_curtain,fridge,-1.0
10378,shower_curtain,garbage_bag,-1.0
10379,shower_curtain,hand_towel,-1.0
10380,shower_curtain,hand_towel_holder,-1.0
10381,shower_curtain,house_plant,-1.0
10382,shower_curtain,kettle,-1.0
10383,shower_curtain,key_chain,-1.0
10384,shower_curtain,knife,-1.0
10385,shower_curtain,ladle,-1.0
10386,shower_curtain,laptop,-1.0
10387,shower_curtain,laundry_hamper,-1.0
10388,shower_curtain,lettuce,-1.0
10389,shower_curtain,light_switch,-1.0
10390,shower_curtain,microwave,-1.0
10391,shower_curtain,mirror,-1.0
10392,shower_curtain,mug,-1.0
10393,shower_curtain,newspaper,-1.0
10394,shower_curtain,ottoman,-1.0
10395,shower_curtain,painting,-1.0
10396,shower_curtain,pan,-1.0
10397,shower_curtain,paper_towel_roll,-1.0
10398,shower_curtain,pen,-1.0
10399,shower_curtain,pencil,-1.0
10400,shower_curtain,pepper_shaker,-1.0
10401,shower_curtain,pillow,-1.0
10402,shower_curtain,plate,-1.0
10403,shower_curtain,plunger,-1.0
10404,shower_curtain,poster,-1.0
10405,shower_curtain,pot,-1.0
10406,shower_curtain,potato,-1.0
10407,shower_curtain,remote_control,-1.0
10408,shower_curtain,room_decor,-1.0
10409,shower_curtain,safe,-1.0
10410,shower_curtain,salt_shaker,-1.0
10411,shower_curtain,scrub_brush,-1.0
10412,shower_curtain,shelf,-1.0
10413,shower_curtain,shelving_unit,-1.0
10414,shower_curtain,shower_curtain,-1.0
10415,shower_curtain,shower_door,-1.0
10416,shower_curtain,shower_glass,-1.0
10417,shower_curtain,shower_head,-1.0
10418,shower_curtain,side_table,-1.0
10419,shower_curtain,sink,-1.0
10420,shower_curtain,sink_basin,-1.0
10421,shower_curtain,soap_bar,-1.0
10422,shower_curtain,soap_bottle,-1.0
10423,shower_curtain,soap_bottle,-1.0
10424,shower_curtain,sofa,-1.0
10425,shower_curtain,spatula,-1.0
10426,shower_curtain,spoon,-1.0
10427,shower_curtain,spray_bottle,-1.0
10428,shower_curtain,statue,-1.0
10429,shower_curtain,stool,-1.0
10430,shower_curtain,stove_burner,-1.0
10431,shower_curtain,stove_knob,-1.0
10432,shower_curtain,table_top_decor,-1.0
10433,shower_curtain,target_circle,-1.0
10434,shower_curtain,teddy_bear,-1.0
10435,shower_curtain,television,-1.0
10436,shower_curtain,tennis_racket,-1.0
10437,shower_curtain,tissue_box,-1.0
10438,shower_curtain,toaster,-1.0
10439,shower_curtain,toilet,-1.0
10440,shower_curtain,toilet_paper,-1.0
10441,shower_curtain,toilet_paper_hanger,-1.0
10442,shower_curtain,tomato,-1.0
10443,shower_curtain,towel,-1.0
10444,shower_curtain,towel_holder,-1.0
10445,shower_curtain,tv_stand,-1.0
10446,shower_curtain,vacuum_cleaner,-1.0
10447,shower_curtain,vase,-1.0
10448,shower_curtain,watch,-1.0
10449,shower_curtain,watering_can,-1.0
10450,shower_curtain,window,-1.0
10451,shower_curtain,wine_bottle,-1.0
10452,shower_curtain,oven,-1.0
10453,shower_curtain,tooth_brush,-1.0
10454,shower_curtain,hair_drier,-1.0
10455,shower_curtain,keyboard,-1.0
10456,shower_curtain,scissors,-1.0
10457,shower_curtain,mouse,-1.0
10458,shower_door,alarm_clock,-1.0
10459,shower_door,aluminum_foil,-1.0
10460,shower_door,apple,-1.0
10461,shower_door,arm_chair,-1.0
10462,shower_door,baseball_bat,-1.0
10463,shower_door,basketball_bat,-1.0
10464,shower_door,bathtub,-1.0
10465,shower_door,bathtub_basin,-1.0
10466,shower_door,bed,-1.0
10467,shower_door,blinds,-1.0
10468,shower_door,book,-1.0
10469,shower_door,boots,-1.0
10470,shower_door,bottle,-1.0
10471,shower_door,bowl,-1.0
10472,shower_door,box,-1.0
10473,shower_door,bread,-1.0
10474,shower_door,butter_knife,-1.0
10475,shower_door,cabinet,-1.0
10476,shower_door,cabinet,-1.0
10477,shower_door,candle,-1.0
10478,shower_door,cd,-1.0
10479,shower_door,cell_phone,-1.0
10480,shower_door,chair,-1.0
10481,shower_door,cloth,-1.0
10482,shower_door,coffee_machine,-1.0
10483,shower_door,coffee_table,-1.0
10484,shower_door,counter_top,-1.0
10485,shower_door,credit_card,-1.0
10486,shower_door,cup,-1.0
10487,shower_door,curtains,-1.0
10488,shower_door,desk,-1.0
10489,shower_door,desk_lamp,-1.0
10490,shower_door,desktop,-1.0
10491,shower_door,dining_table,-1.0
10492,shower_door,dish_sponge,-1.0
10493,shower_door,dog_bed,-1.0
10494,shower_door,drawer,-1.0
10495,shower_door,dresser,-1.0
10496,shower_door,dumbbell,-1.0
10497,shower_door,egg,-1.0
10498,shower_door,faucet,-1.0
10499,shower_door,floor,-1.0
10500,shower_door,floor_lamp,-1.0
10501,shower_door,foot_stool,-1.0
10502,shower_door,fork,-1.0
10503,shower_door,fridge,-1.0
10504,shower_door,garbage_bag,-1.0
10505,shower_door,hand_towel,-1.0
10506,shower_door,hand_towel_holder,-1.0
10507,shower_door,house_plant,-1.0
10508,shower_door,kettle,-1.0
10509,shower_door,key_chain,-1.0
10510,shower_door,knife,-1.0
10511,shower_door,ladle,-1.0
10512,shower_door,laptop,-1.0
10513,shower_door,laundry_hamper,-1.0
10514,shower_door,lettuce,-1.0
10515,shower_door,light_switch,-1.0
10516,shower_door,microwave,-1.0
10517,shower_door,mirror,-1.0
10518,shower_door,mug,-1.0
10519,shower_door,newspaper,-1.0
10520,shower_door,ottoman,-1.0
10521,shower_door,painting,-1.0
10522,shower_door,pan,-1.0
10523,shower_door,paper_towel_roll,-1.0
10524,shower_door,pen,-1.0
10525,shower_door,pencil,-1.0
10526,shower_door,pepper_shaker,-1.0
10527,shower_door,pillow,-1.0
10528,shower_door,plate,-1.0
10529,shower_door,plunger,-1.0
10530,shower_door,poster,-1.0
10531,shower_door,pot,-1.0
10532,shower_door,potato,-1.0
10533,shower_door,remote_control,-1.0
10534,shower_door,room_decor,-1.0
10535,shower_door,safe,-1.0
10536,shower_door,salt_shaker,-1.0
10537,shower_door,scrub_brush,-1.0
10538,shower_door,shelf,-1.0
10539,shower_door,shelving_unit,-1.0
10540,shower_door,shower_curtain,-1.0
10541,shower_door,shower_door,-1.0
10542,shower_door,shower_glass,-1.0
10543,shower_door,shower_head,-1.0
10544,shower_door,side_table,-1.0
10545,shower_door,sink,-1.0
10546,shower_door,sink_basin,-1.0
10547,shower_door,soap_bar,-1.0
10548,shower_door,soap_bottle,-1.0
10549,shower_door,soap_bottle,-1.0
10550,shower_door,sofa,-1.0
10551,shower_door,spatula,-1.0
10552,shower_door,spoon,-1.0
